date_utc,generated_at_utc,window_start_utc,window_end_utc,total_articles_classified,relevant_articles,negotiation_count,ceasefire_count,deescalation_count,escalation_count,proxy_escalation_count,strike_count,irrelevant_count,negotiation_ratio,war_ratio,avg_strength,median_strength,avg_positive_strength,avg_negative_strength,avg_source_weight,negotiation_events,ceasefire_events,deescalation_events,escalation_events,proxy_events,strike_events,article_raw_score,event_raw_score,batch_raw_score,war_batch_score,war_smoothed_score,trend_delta,trend_label,trend_label_ko,oil_signal,defense_signal,airline_signal,equity_signal,gold_dollar_signal,alert_message,summary_ko
2026-03-16,2026-03-16T19:59:05+00:00,2026-03-16T15:44:41.796099+00:00,2026-03-16T19:58:29.607047+00:00,5,5,1,0,0,1,0,3,0,0.2,0.8,0.83,0.85,0.85,0.825,1.0,1,0,0,1,0,3,8.0236,7.2257,7.2548,65.11,64.98,-4.12,down,하락,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-16,2026-03-16T22:53:53+00:00,2026-03-16T19:58:29.607047+00:00,2026-03-16T22:53:22.100221+00:00,4,4,0,0,0,2,0,2,0,0.0,1.0,0.6875,0.8,0.0,0.6875,1.0,0,0,0,2,0,2,6.8753,6.3664,6.3745,63.28,64.06,-1.66,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-17,2026-03-17T05:14:19+00:00,2026-03-16T22:53:22.100221+00:00,2026-03-17T05:13:49.085555+00:00,4,3,1,0,0,2,0,0,1,0.3333,0.6667,0.7333,0.7,0.7,0.75,1.0,1,0,0,2,0,0,1.4053,1.4007,1.4006,52.92,56.21,-1.52,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-17,2026-03-17T05:14:57+00:00,2026-03-17T05:13:49.085555+00:00,2026-03-17T05:14:49.843907+00:00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,52.92,53.96,-5.24,down,하락,강세,강세,부담,리스크오프,선호,특이 경보 없음,이번 실행 구간에는 새로 올라온 관련 기사가 거의 없었다.
2026-03-17,2026-03-17T08:07:08+00:00,2026-03-17T05:14:49.843907+00:00,2026-03-17T08:06:12.688031+00:00,6,6,0,0,2,2,0,2,0,0.3333,0.6667,0.675,0.7,0.7,0.6625,1.0,0,0,2,2,0,2,5.5359,5.2665,5.2652,60.97,58.55,-5.22,down,하락,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-17,2026-03-17T08:07:39+00:00,2026-03-17T08:06:12.688031+00:00,2026-03-17T08:07:31.525260+00:00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,60.97,60.16,-6.8,down,하락,강세,강세,부담,리스크오프,선호,특이 경보 없음,이번 실행 구간에는 새로 올라온 관련 기사가 거의 없었다.
2026-03-17,2026-03-17T11:34:09+00:00,2026-03-17T08:07:31.525260+00:00,2026-03-17T11:33:22.717287+00:00,7,6,2,0,1,2,0,1,1,0.5,0.5,0.7083,0.75,0.6,0.8167,1.0,2,0,1,2,0,1,3.2165,3.1627,3.161,56.59,57.9,-4.33,down,하락,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-17,2026-03-17T15:44:26+00:00,2026-03-17T11:33:22.717287+00:00,2026-03-17T15:43:33.810584+00:00,8,6,2,0,0,3,1,0,2,0.3333,0.6667,0.8333,0.825,0.875,0.8125,1.025,2,0,0,3,1,0,3.5218,3.4513,3.4492,57.19,57.45,0.37,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,직접 충돌은 아니어도 대리세력 관련 확전 신호가 이어진다. 중립보다 경계가 맞다.
2026-03-17,2026-03-17T20:01:54+00:00,2026-03-17T15:43:33.810584+00:00,2026-03-17T20:01:27.645129+00:00,3,2,0,0,0,2,0,0,1,0.0,1.0,0.675,0.675,0.0,0.675,1.0,0,0,0,2,0,0,2.011,1.9978,1.9972,54.16,55.01,-0.3,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-17,2026-03-17T22:06:28+00:00,2026-03-17T20:01:27.645129+00:00,2026-03-17T22:06:08.077953+00:00,2,2,0,0,0,2,0,0,0,0.0,1.0,0.6,0.6,0.0,0.6,1.0,0,0,0,2,0,0,1.7901,1.7808,1.7804,53.71,54.15,-1.53,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-18,2026-03-18T00:44:50+00:00,2026-03-17T22:06:08.077953+00:00,2026-03-18T00:44:17.625231+00:00,5,5,0,0,0,1,0,4,0,0.0,1.0,0.85,0.9,0.0,0.85,1.02,0,0,0,1,0,4,10.5731,8.8073,8.9644,68.68,64.23,0.57,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-18,2026-03-18T05:21:16+00:00,2026-03-18T00:44:17.625231+00:00,2026-03-18T05:20:32.474525+00:00,9,9,0,0,0,3,0,6,0,0.0,1.0,0.7667,0.9,0.0,0.7667,0.9944,0,0,0,3,0,6,12.7466,9.7282,10.1576,71.16,68.92,3.0,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-18,2026-03-18T08:04:51+00:00,2026-03-18T05:20:32.474525+00:00,2026-03-18T08:04:28.793241+00:00,2,2,0,0,1,0,0,1,0,0.5,0.5,0.75,0.75,0.6,0.9,1.0,0,0,1,0,0,1,2.6381,2.6083,2.6072,55.43,59.9,5.02,up,상승,강세,강세,부담,리스크오프,선호,특이 경보 없음,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-18,2026-03-18T11:35:00+00:00,2026-03-18T08:04:28.793241+00:00,2026-03-18T11:34:29.631121+00:00,4,4,0,0,0,1,0,3,0,0.0,1.0,0.825,0.9,0.0,0.825,1.0,0,0,0,1,0,3,8.802,7.7591,7.8129,66.28,64.6,9.98,up,상승,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-18,2026-03-18T15:57:31+00:00,2026-03-18T11:34:29.631121+00:00,2026-03-18T15:56:17.329308+00:00,12,12,1,0,0,2,0,9,0,0.0833,0.9167,0.8433,0.9,0.5,0.8745,1.025,1,0,0,2,0,9,13.6533,9.9566,10.5848,72.05,69.23,7.8,up,상승,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-18,2026-03-18T19:57:04+00:00,2026-03-18T15:56:17.329308+00:00,2026-03-18T19:56:01.843621+00:00,7,7,0,0,1,4,0,2,0,0.1429,0.8571,0.6929,0.8,0.2,0.775,0.9929,0,0,1,4,0,2,8.8141,7.767,7.8212,66.29,67.44,3.09,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-18,2026-03-18T22:02:59+00:00,2026-03-18T19:56:01.843621+00:00,2026-03-18T22:02:25.485929+00:00,2,2,0,0,1,0,0,1,0,0.5,0.5,0.475,0.475,0.25,0.7,1.05,0,0,1,0,0,1,2.2113,2.1938,2.193,54.57,58.66,2.55,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-19,2026-03-19T05:17:36+00:00,2026-03-18T22:02:25.485929+00:00,2026-03-19T05:16:32.937239+00:00,12,11,0,0,0,4,0,7,1,0.0,1.0,0.7727,0.8,0.0,0.7727,1.0227,0,0,0,4,0,7,13.1313,9.8396,10.3441,71.55,67.63,0.73,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-19,2026-03-19T08:01:26+00:00,2026-03-19T05:16:32.937239+00:00,2026-03-19T08:00:44.500515+00:00,5,4,1,0,0,1,0,2,1,0.25,0.75,0.75,0.775,0.65,0.7833,1.025,1,0,0,1,0,2,5.5461,5.2752,5.2739,60.99,62.46,-2.88,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-19,2026-03-19T11:11:20+00:00,2026-03-19T08:00:44.500515+00:00,2026-03-19T11:09:43.824785+00:00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,60.99,62.05,-2.99,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,이번 실행 구간에는 새로 올라온 관련 기사가 거의 없었다.
2026-03-19,2026-03-19T14:39:43+00:00,2026-03-19T11:09:43.824785+00:00,2026-03-19T14:39:05.548218+00:00,6,4,0,0,0,4,0,0,2,0.0,1.0,0.625,0.6,0.0,0.625,1.0,0,0,0,4,0,0,3.6628,3.5836,3.5813,57.46,58.52,-2.05,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-19,2026-03-19T18:01:13+00:00,2026-03-19T14:39:05.548218+00:00,2026-03-19T18:00:33.127130+00:00,5,5,1,0,0,2,0,2,0,0.2,0.8,0.78,0.8,0.8,0.775,1.0,1,0,0,2,0,2,6.6181,6.1629,6.1682,62.85,61.59,-5.54,down,하락,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-19,2026-03-19T21:59:27+00:00,2026-03-19T18:00:33.127130+00:00,2026-03-19T21:58:50.055993+00:00,6,6,0,0,0,4,0,2,0,0.0,1.0,0.725,0.725,0.0,0.725,1.0,0,0,0,4,0,2,8.5401,7.5843,7.6286,65.89,64.44,-1.55,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-20,2026-03-20T05:08:17+00:00,2026-03-19T21:58:50.055993+00:00,2026-03-20T05:07:58.327184+00:00,3,3,0,1,0,1,0,1,0,0.3333,0.6667,0.7833,0.75,0.7,0.825,1.0,0,1,0,1,0,1,2.498,2.4727,2.4718,55.15,58.07,-1.69,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-20,2026-03-20T07:59:14+00:00,2026-03-20T05:07:58.327184+00:00,2026-03-20T07:59:00.494256+00:00,1,1,0,0,0,0,0,1,0,0.0,1.0,0.9,0.9,0.0,0.9,1.0,0,0,0,0,0,1,3.0979,3.0498,3.0482,56.35,57.06,-2.69,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-20,2026-03-20T11:02:28+00:00,2026-03-20T07:59:00.494256+00:00,2026-03-20T11:02:00.718284+00:00,2,2,1,0,0,1,0,0,0,0.5,0.5,0.4,0.4,0.2,0.6,1.0,1,0,0,1,0,0,0.6595,0.659,0.659,51.37,52.74,-3.38,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-20,2026-03-20T14:32:42+00:00,2026-03-20T11:02:00.718284+00:00,2026-03-20T14:31:44.744558+00:00,4,4,0,0,1,1,0,2,0,0.25,0.75,0.775,0.8,0.7,0.8,1.0,0,0,1,1,0,2,6.1832,5.8102,5.8119,62.11,59.39,-5.55,down,하락,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-20,2026-03-20T17:12:11+00:00,2026-03-20T14:31:44.744558+00:00,2026-03-20T17:11:27.867996+00:00,5,5,0,0,0,4,1,0,0,0.0,1.0,0.72,0.7,0.0,0.72,1.0,0,0,0,4,1,0,5.5654,5.2918,5.2905,61.02,60.27,-2.62,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,직접 충돌은 아니어도 대리세력 관련 확전 신호가 이어진다. 중립보다 경계가 맞다.
2026-03-20,2026-03-20T19:51:45+00:00,2026-03-20T17:11:27.867996+00:00,2026-03-20T19:50:42.059952+00:00,7,6,0,0,0,2,1,3,1,0.0,1.0,0.775,0.8,0.0,0.775,1.025,0,0,0,2,1,3,9.9074,8.4417,8.5507,67.81,65.88,0.52,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,직접 충돌은 아니어도 대리세력 관련 확전 신호가 이어진다. 중립보다 경계가 맞다.
2026-03-20,2026-03-20T21:57:09+00:00,2026-03-20T19:50:42.059952+00:00,2026-03-20T21:56:12.441646+00:00,7,7,0,0,1,6,0,0,0,0.1429,0.8571,0.7829,0.8,0.7,0.7967,1.0143,0,0,1,6,0,0,6.1138,5.7529,5.7543,61.99,63.06,6.04,up,상승,강세,강세,부담,리스크오프,선호,특이 경보 없음,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
